1954-4-14-Churchill-House of Commons Hansard-The Prime Minister.txt;1954-4-14;Atomic Energy (Quebec Agreement);24;I really have nothing to add to what I said. If a request is made from responsible quarters, it will certainly be attended to.
1954-4-14-Churchill-House of Commons Hansard-The Prime Minister.txt;1954-4-14;Atomic Energy (Quebec Agreement);63;As I have said if it is desired by the party opposite, or those who speak for it, that there should be a publication of the later agreement, we will endeavour to obtain the permission of the other Powers concerned, and, if that request for publication were extended to other documents besides this one, what I have said would apply to that also.
1941-6-24-Churchill-House of Commons Hansard-The Prime Minister (Mr. Churchill).txt;1941-6-24;Ministry Of Information;21;:This matter is to be debated on an early day, when a statement will be made on behalf of the Government.
1941-6-24-Churchill-House of Commons Hansard-The Prime Minister.txt;1941-6-24;Ministry Of Information;20;I can assure my hon. and gallant Friend that I have not been able to keep outside of this discussion.
1941-6-24-Churchill-House of Commons Hansard-The Prime Minister.txt;1941-6-24;Ministry Of Information;11;Will my hon. Friend not wait until he hears the arrangements?
1938-5-05-Churchill-House of Commons Hansard-The Prime Minister (Mr. Chamberlain).txt;1938-5-05;Eire (Confirmation Of Agree Ments) Bill;13;I beg to move, "That the Bill be now read a Second time."
1938-5-05-Churchill-House of Commons Hansard-The Prime Minister.txt;1938-5-05;Eire (Confirmation Of Agree Ments) Bill;34;I would refer my hon. Friend to the statement made by Lord Craigavon, in which he detailed them, but I need hardly take up time in going through them now. They are fairly numerous.
1938-5-05-Churchill-House of Commons Hansard-The Prime Minister.txt;1938-5-05;Eire (Confirmation Of Agree Ments) Bill;307;I will ask my right hon. Friend to try and give to my hon. Friend the figures which he desires. Now I think I have concluded what I wished to say. I wish to commend this Bill to the House as opening a new chapter in the relations between Eire and ourselves. The members of my family have more than once in the past made an effort to improve those relations, and if I feel some confidence that the prospects of a settlement this time are more hopeful than they were before, it is because the conditions which accompanied our negotiations were themselves far more favourable than we have ever had the good fortune to meet on previous occasions. These discussions have been carried through in a spirit of accommodation and good will. I would like to pay my tribute to Mr. de Valera and his colleagues for the way in which they played their part in these discussions. We could not always agree with them, but we always felt that we had' before us men of sincerity who were genuinely anxious to meet us and to come to terms with us if they could.  In spite of all the controversies of the past and all the heat that has been generated, this country and Eire cannot do without one another. Our natural interests and our geographical position inevitably tend to bring us together, and what has kept us apart has been, not a divergence of interests, but something which ought to be far less important, and that is a difference of opinion. Somebody sent me the other day a passage from John Selden's "Table Talk," written some 300 years ago, which perhaps the House will allow me to read, because, although it is quaintly expressed, it seems to have a bearing upon this subject. He writes: 
1938-5-05-Churchill-House of Commons Hansard-The Prime Minister.txt;1938-5-05;Eire (Confirmation Of Agree Ments) Bill;28;I will give a categorical denial now. I notice that Mr. de Valera also denied it in his speech to the Dail to which I have already referred.
1938-5-05-Churchill-House of Commons Hansard-The Prime Minister.txt;1938-5-05;Eire (Confirmation Of Agree Ments) Bill;31;I do not deny that. I simply say that there is nothing of the sort to which my hon. Friend has referred. Mr. de Valera said there was no secret understanding.
1938-5-05-Churchill-House of Commons Hansard-Mr. Churchill.txt;1938-5-05;Eire (Confirmation Of Agree Ments) Bill;3;On any matter?
1938-5-05-Churchill-House of Commons Hansard-The Prime Minister.txt;1938-5-05;Eire (Confirmation Of Agree Ments) Bill;3;On any matter.
1938-5-05-Churchill-House of Commons Hansard-Mr. Churchill.txt;1938-5-05;Eire (Confirmation Of Agree Ments) Bill;241;I could not reconcile it with my duty to the House, as a signatory to the Treaty, the broken Treaty, if I kept silent upon this Bill. However thankless the task may be, I feel bound to record the view which I have formed as the result of long and intimate contacts with Irish affairs. When I read this Agreement in the newspapers a week ago I was filled with surprise. On the face of it, it seemed to have given everything away and received nothing in return, except the payment of £10,000,000. Then I supposed there was another side to the Agreement, and that we were to be granted some facilities and rights in Southern Ireland in time of war. That, I notice, was the view taken by a part of the Press, but soon Mr. de Valera in the Dail made it clear that he was under no obligations of any kind and, as the Prime Minister confirmed this afternoon, there were no reservations on either side attached to this Agreement. On the contrary, Mr. de Valera has not even abandoned his claim for the incorporation of Ulster in the independent Republic that he has established. Indeed he said—I am not quoting his actual words—in his speech in the Dail that the ending of Partition will remain the main purpose of his life, and he believed that it would ultimately be found to be brought nearer by this Agreement.
1938-5-05-Churchill-House of Commons Hansard-Mr. Churchill.txt;1938-5-05;Eire (Confirmation Of Agree Ments) Bill;98;His Majesty's Government, supported by the Conservative party and the Opposition party have now accepted Mr. de Valera's claim practically without challenge, except for the fact that they are not prepared to put pressure upon Ulster to make her leave the United Kingdom. No doubt they would defend Ulster with all their strength if she were violently attacked. All the rest of the contentions of Mr. de Valera are by this Agreement, it seems to me—I hope I may be corrected on the legal view—tacitly or directly accepted. I think that is a fair statement of the position.
1938-5-05-Churchill-House of Commons Hansard-Mr. Churchill.txt;1938-5-05;Eire (Confirmation Of Agree Ments) Bill;252;Naturally, he did. I am sure he would. I admire very much the immediate manner in which he welcomed the great concessions which have been made to his country; but, as I say, I only wish that if they were to be made, they had been made to those who kept faith with us. None the less, the fact remains that in Irish history Mr. Cosgrave, his party and his friends will always be considered to have taken a poorer view of Ireland's chances than Mr. de Valera, and Mr. de Valera to have been the one who gained them the great advantages they got. That is a hard burden to impose in history upon men who faithfully adhere to solemnly-contracted treaties. Mr. de Valera has given no undertaking, except to fight against partition as the  main object of his life. But behind and beneath him there are other forces in Ireland. The dark forces in Ireland renew themselves from year to year. When some are conciliated, other present themselves. They are very powerful in Ireland now. No one has ever been brought to justice in Ireland since the Treaty for murdering an Englishman. There is a whole organisation of secret men bound together on the old principle that England's danger is Ireland's opportunity. Even Mr. de Valera, while gaining these astonishing triumphs over what these persons regard as their hereditary foe, is only with difficulty holding these forces in check and in suspense. Let him proclaim a friendly policy towards England—
